TICKER,OFTIC,MEASURE,FISCALP,anndats,actual,suescore
BCOV,BCOV,EPS,ANN,2023-02-23,0.23,-0.5773
BCOV,BCOV,EPS,ANN,2024-02-22,-0.04,2.82845
BCP,BCU,EPS,ANN,2000-01-25,-0.65,
BCP,BCU,EPS,ANN,2001-01-26,-0.59,
BCR,BCR,EPS,ANN,2000-01-25,1.135,0.3183
BCR,BCR,EPS,ANN,2001-01-23,1.29,-0.08639
BCR,BCR,EPS,ANN,2002-01-29,1.375,0.61357
BCR,BCR,EPS,ANN,2003-01-28,1.675,
BCR,BCR,EPS,ANN,2004-01-28,1.935,10.38549
BCR,BCR,EPS,ANN,2005-01-26,2.46,3.05505
BCR,BCR,EPS,ANN,2006-01-25,3.03,2.47229
BCR,BCR,EPS,ANN,2007-01-25,3.3,2.75744
BCR,BCR,EPS,ANN,2008-01-31,3.82,1.83333
BCR,BCR,EPS,ANN,2009-01-29,4.44,0.95743
BCR,BCR,EPS,ANN,2010-01-28,5.09,1.71959
BCR,BCR,EPS,ANN,2011-01-31,5.6,2.03771
BCR,BCR,EPS,ANN,2012-01-31,6.4,2.05066
BCR,BCR,EPS,ANN,2013-01-31,6.57,1.57426
BCR,BCR,EPS,ANN,2014-01-30,5.78,1.42913
BCR,BCR,EPS,ANN,2015-01-29,8.4,1.74358
BCR,BCR,EPS,ANN,2016-01-28,9.08,2.10815
BCR,BCR,EPS,ANN,2017-01-26,10.29,1.62425
BCRH,BCRH,EPS,ANN,2014-02-05,-0.31,-1.23768
BCRH,BCRH,EPS,ANN,2015-02-09,1.72,-0.9509
BCRH,BCRH,EPS,ANN,2016-02-03,2.36,1.28631
BCRH,BCRH,EPS,ANN,2017-02-01,1.63,0.86494
BCRH,BCRH,EPS,ANN,2018-01-30,-4.11,1.36707
